Ticker,Date,Close,
price_direction_strategy,09-04-2004 00:00,109490.0368,0.00%
price_direction_strategy,12-04-2004 00:00,109511.5903,0.02%
price_direction_strategy,13-04-2004 00:00,111236.5307,1.58%
price_direction_strategy,14-04-2004 00:00,111236.5307,0.00%
price_direction_strategy,15-04-2004 00:00,110730.8493,-0.45%
price_direction_strategy,16-04-2004 00:00,110699.0356,-0.03%
price_direction_strategy,19-04-2004 00:00,111365.4896,0.60%
price_direction_strategy,20-04-2004 00:00,110288.7192,-0.97%
price_direction_strategy,21-04-2004 00:00,111295.6624,0.91%
price_direction_strategy,22-04-2004 00:00,113605.9219,2.08%
price_direction_strategy,23-04-2004 00:00,115553.9398,1.71%
price_direction_strategy,26-04-2004 00:00,74133.058,-35.85%
price_direction_strategy,27-04-2004 00:00,72221.67077,-2.58%
price_direction_strategy,28-04-2004 00:00,72031.71022,-0.26%
price_direction_strategy,29-04-2004 00:00,73579.45814,2.15%
price_direction_strategy,30-04-2004 00:00,71352.07869,-3.03%
price_direction_strategy,03-05-2004 00:00,71273.26305,-0.11%
price_direction_strategy,04-05-2004 00:00,71342.07806,0.10%
price_direction_strategy,05-05-2004 00:00,71552.92196,0.30%
price_direction_strategy,06-05-2004 00:00,71925.36821,0.52%
price_direction_strategy,07-05-2004 00:00,70252.79121,-2.33%
price_direction_strategy,10-05-2004 00:00,68828.73445,-2.03%
price_direction_strategy,11-05-2004 00:00,66942.25516,-2.74%
price_direction_strategy,12-05-2004 00:00,67293.02761,0.52%
price_direction_strategy,13-05-2004 00:00,66717.62577,-0.86%
price_direction_strategy,14-05-2004 00:00,63434.62066,-4.92%
price_direction_strategy,17-05-2004 00:00,61384.30429,-3.23%
price_direction_strategy,18-05-2004 00:00,64480.66017,5.04%
price_direction_strategy,19-05-2004 00:00,65507.22584,1.59%
price_direction_strategy,20-05-2004 00:00,66117.16445,0.93%
price_direction_strategy,21-05-2004 00:00,65540.55584,-0.87%
price_direction_strategy,24-05-2004 00:00,66053.72341,0.78%
price_direction_strategy,25-05-2004 00:00,64727.18977,-2.01%
price_direction_strategy,26-05-2004 00:00,63300.95847,-2.20%
price_direction_strategy,27-05-2004 00:00,61813.18478,-2.35%
price_direction_strategy,28-05-2004 00:00,58262.90024,-5.74%
price_direction_strategy,31-05-2004 00:00,56327.26298,-3.32%
price_direction_strategy,01-06-2004 00:00,56698.0622,0.66%
price_direction_strategy,02-06-2004 00:00,56189.03221,-0.90%
price_direction_strategy,03-06-2004 00:00,55475.8419,-1.27%
price_direction_strategy,04-06-2004 00:00,55554.31401,0.14%
price_direction_strategy,07-06-2004 00:00,55861.87109,0.55%
price_direction_strategy,08-06-2004 00:00,56736.24306,1.57%
price_direction_strategy,09-06-2004 00:00,58089.44232,2.39%
price_direction_strategy,10-06-2004 00:00,57434.70977,-1.13%
price_direction_strategy,11-06-2004 00:00,55576.66689,-3.24%
price_direction_strategy,14-06-2004 00:00,55544.00102,-0.06%
price_direction_strategy,15-06-2004 00:00,55697.58299,0.28%
price_direction_strategy,16-06-2004 00:00,54957.65656,-1.33%
price_direction_strategy,17-06-2004 00:00,56037.54941,1.96%
price_direction_strategy,18-06-2004 00:00,55336.64086,-1.25%
price_direction_strategy,21-06-2004 00:00,54855.87438,-0.87%
price_direction_strategy,22-06-2004 00:00,54775.26221,-0.15%
price_direction_strategy,23-06-2004 00:00,54073.54253,-1.28%
price_direction_strategy,24-06-2004 00:00,55203.43038,2.09%
price_direction_strategy,25-06-2004 00:00,55453.40539,0.45%
price_direction_strategy,28-06-2004 00:00,56123.57899,1.21%
price_direction_strategy,29-06-2004 00:00,56185.13598,0.11%
price_direction_strategy,30-06-2004 00:00,58055.25646,3.33%
price_direction_strategy,01-07-2004 00:00,58039.92629,-0.03%
price_direction_strategy,02-07-2004 00:00,58359.48903,0.55%
price_direction_strategy,05-07-2004 00:00,57921.71518,-0.75%
price_direction_strategy,06-07-2004 00:00,58674.20463,1.30%
price_direction_strategy,07-07-2004 00:00,58379.90777,-0.50%
price_direction_strategy,08-07-2004 00:00,57718.61255,-1.13%
price_direction_strategy,09-07-2004 00:00,58622.54742,1.57%
price_direction_strategy,12-07-2004 00:00,59028.19354,0.69%
price_direction_strategy,13-07-2004 00:00,58936.17014,-0.16%
price_direction_strategy,14-07-2004 00:00,58258.63991,-1.15%
price_direction_strategy,15-07-2004 00:00,59210.32075,1.63%
price_direction_strategy,16-07-2004 00:00,60454.4075,2.10%
price_direction_strategy,19-07-2004 00:00,60396.39817,-0.10%
price_direction_strategy,20-07-2004 00:00,59852.65786,-0.90%
price_direction_strategy,21-07-2004 00:00,60141.08827,0.48%
price_direction_strategy,22-07-2004 00:00,60293.20605,0.25%
price_direction_strategy,23-07-2004 00:00,60046.00729,-0.41%
price_direction_strategy,26-07-2004 00:00,60374.1816,0.55%
price_direction_strategy,27-07-2004 00:00,59590.61408,-1.30%
price_direction_strategy,28-07-2004 00:00,59064.43674,-0.88%
price_direction_strategy,29-07-2004 00:00,59232.03065,0.28%
price_direction_strategy,30-07-2004 00:00,59657.56141,0.72%
price_direction_strategy,02-08-2004 00:00,59610.12524,-0.08%
price_direction_strategy,03-08-2004 00:00,59678.19991,0.11%
price_direction_strategy,04-08-2004 00:00,59441.59019,-0.40%
price_direction_strategy,05-08-2004 00:00,60874.77046,2.41%
price_direction_strategy,06-08-2004 00:00,60429.65338,-0.73%
price_direction_strategy,09-08-2004 00:00,60985.74747,0.92%
price_direction_strategy,10-08-2004 00:00,61377.56191,0.64%
price_direction_strategy,11-08-2004 00:00,60499.29028,-1.43%
price_direction_strategy,12-08-2004 00:00,59770.83705,-1.20%
price_direction_strategy,13-08-2004 00:00,59020.74844,-1.25%
price_direction_strategy,16-08-2004 00:00,58998.16238,-0.04%
price_direction_strategy,17-08-2004 00:00,59787.62837,1.34%
price_direction_strategy,18-08-2004 00:00,59516.4991,-0.45%
price_direction_strategy,19-08-2004 00:00,60319.12367,1.35%
price_direction_strategy,20-08-2004 00:00,59584.54034,-1.22%
price_direction_strategy,23-08-2004 00:00,60108.99696,0.88%
price_direction_strategy,24-08-2004 00:00,61196.47277,1.81%
price_direction_strategy,25-08-2004 00:00,60281.86503,-1.49%
price_direction_strategy,26-08-2004 00:00,60326.36994,0.07%
price_direction_strategy,27-08-2004 00:00,61314.56716,1.64%
price_direction_strategy,30-08-2004 00:00,62357.30923,1.70%
price_direction_strategy,31-08-2004 00:00,62058.8805,-0.48%
price_direction_strategy,01-09-2004 00:00,62524.32323,0.75%
price_direction_strategy,02-09-2004 00:00,61856.21461,-1.07%
price_direction_strategy,03-09-2004 00:00,62175.82292,0.52%
price_direction_strategy,06-09-2004 00:00,63115.99402,1.51%
price_direction_strategy,07-09-2004 00:00,64100.86462,1.56%
price_direction_strategy,08-09-2004 00:00,64741.01449,1.00%
price_direction_strategy,09-09-2004 00:00,63964.69649,-1.20%
price_direction_strategy,10-09-2004 00:00,64299.61197,0.52%
price_direction_strategy,13-09-2004 00:00,64264.88889,-0.05%
price_direction_strategy,14-09-2004 00:00,64049.08918,-0.34%
price_direction_strategy,15-09-2004 00:00,63861.15797,-0.29%
price_direction_strategy,16-09-2004 00:00,64871.59067,1.58%
price_direction_strategy,17-09-2004 00:00,64987.22358,0.18%
price_direction_strategy,20-09-2004 00:00,64743.03053,-0.38%
price_direction_strategy,21-09-2004 00:00,65050.67685,0.48%
price_direction_strategy,22-09-2004 00:00,65160.09913,0.17%
price_direction_strategy,23-09-2004 00:00,65026.97768,-0.20%
price_direction_strategy,24-09-2004 00:00,65707.14305,1.05%
price_direction_strategy,27-09-2004 00:00,66347.54899,0.97%
price_direction_strategy,28-09-2004 00:00,66223.28975,-0.19%
price_direction_strategy,29-09-2004 00:00,66502.57444,0.42%
price_direction_strategy,30-09-2004 00:00,67021.3551,0.78%
price_direction_strategy,01-10-2004 00:00,67452.90902,0.64%
price_direction_strategy,04-10-2004 00:00,67859.68652,0.60%
price_direction_strategy,05-10-2004 00:00,68050.09296,0.28%
price_direction_strategy,06-10-2004 00:00,67909.30902,-0.21%
price_direction_strategy,07-10-2004 00:00,68372.52391,0.68%
price_direction_strategy,08-10-2004 00:00,68443.13167,0.10%
price_direction_strategy,11-10-2004 00:00,68533.87524,0.13%
price_direction_strategy,12-10-2004 00:00,67373.13378,-1.69%
price_direction_strategy,13-10-2004 00:00,30600.5629,-54.58%
price_direction_strategy,14-10-2004 00:00,26306.79404,-14.03%
price_direction_strategy,15-10-2004 00:00,26279.82814,-0.10%
price_direction_strategy,18-10-2004 00:00,26222.92286,-0.22%
price_direction_strategy,19-10-2004 00:00,26252.99416,0.11%
price_direction_strategy,20-10-2004 00:00,25944.21555,-1.18%
price_direction_strategy,21-10-2004 00:00,25909.84375,-0.13%
price_direction_strategy,22-10-2004 00:00,25909.84375,0.00%
price_direction_strategy,25-10-2004 00:00,25893.86169,-0.06%
price_direction_strategy,26-10-2004 00:00,26203.36443,1.20%
price_direction_strategy,27-10-2004 00:00,26635.84077,1.65%
price_direction_strategy,28-10-2004 00:00,26986.87216,1.32%
price_direction_strategy,29-10-2004 00:00,27126.56625,0.52%
price_direction_strategy,01-11-2004 00:00,27450.61075,1.19%
price_direction_strategy,02-11-2004 00:00,27715.44626,0.96%
price_direction_strategy,03-11-2004 00:00,27895.98997,0.65%
price_direction_strategy,04-11-2004 00:00,27666.52185,-0.82%
price_direction_strategy,05-11-2004 00:00,27643.7841,-0.08%
price_direction_strategy,08-11-2004 00:00,27856.10643,0.77%
price_direction_strategy,09-11-2004 00:00,27794.16024,-0.22%
price_direction_strategy,10-11-2004 00:00,28021.3493,0.82%
price_direction_strategy,11-11-2004 00:00,28293.33885,0.97%
price_direction_strategy,12-11-2004 00:00,28599.92711,1.08%
price_direction_strategy,15-11-2004 00:00,28599.92711,0.00%
price_direction_strategy,16-11-2004 00:00,28622.16469,0.08%
price_direction_strategy,17-11-2004 00:00,28987.60768,1.28%
price_direction_strategy,18-11-2004 00:00,29370.43485,1.32%
price_direction_strategy,19-11-2004 00:00,28918.3722,-1.54%
price_direction_strategy,22-11-2004 00:00,29199.12702,0.97%
price_direction_strategy,23-11-2004 00:00,29438.01435,0.82%
price_direction_strategy,24-11-2004 00:00,29484.38112,0.16%
price_direction_strategy,25-11-2004 00:00,29409.1203,-0.26%
price_direction_strategy,26-11-2004 00:00,29409.1203,0.00%
price_direction_strategy,29-11-2004 00:00,29671.80504,0.89%
price_direction_strategy,30-11-2004 00:00,29431.33249,-0.81%
price_direction_strategy,01-12-2004 00:00,29560.11135,0.44%
price_direction_strategy,02-12-2004 00:00,29932.28686,1.26%
price_direction_strategy,03-12-2004 00:00,29760.26466,-0.57%
price_direction_strategy,06-12-2004 00:00,29986.01822,0.76%
price_direction_strategy,07-12-2004 00:00,30065.38309,0.26%
price_direction_strategy,08-12-2004 00:00,30053.78516,-0.04%
price_direction_strategy,09-12-2004 00:00,30360.25039,1.02%
price_direction_strategy,10-12-2004 00:00,30664.35315,1.00%
price_direction_strategy,13-12-2004 00:00,31225.41576,1.83%
price_direction_strategy,14-12-2004 00:00,31832.825,1.95%
price_direction_strategy,15-12-2004 00:00,32116.15342,0.89%
price_direction_strategy,16-12-2004 00:00,32132.64149,0.05%
price_direction_strategy,17-12-2004 00:00,32072.57234,-0.19%
price_direction_strategy,20-12-2004 00:00,32312.74052,0.75%
price_direction_strategy,21-12-2004 00:00,32593.0388,0.87%
price_direction_strategy,22-12-2004 00:00,32398.42863,-0.60%
price_direction_strategy,23-12-2004 00:00,32742.55091,1.06%
price_direction_strategy,24-12-2004 00:00,32808.23963,0.20%
price_direction_strategy,27-12-2004 00:00,33123.27757,0.96%
price_direction_strategy,28-12-2004 00:00,33256.95151,0.40%
price_direction_strategy,29-12-2004 00:00,33117.88334,-0.42%
price_direction_strategy,30-12-2004 00:00,32919.58162,-0.60%
price_direction_strategy,31-12-2004 00:00,33622.17977,2.13%
price_direction_strategy,03-01-2005 00:00,34193.06568,1.70%
price_direction_strategy,04-01-2005 00:00,33989.91656,-0.59%
price_direction_strategy,05-01-2005 00:00,32875.30352,-3.28%
price_direction_strategy,06-01-2005 00:00,32226.03321,-1.97%
price_direction_strategy,07-01-2005 00:00,32604.67113,1.17%
price_direction_strategy,10-01-2005 00:00,32882.26541,0.85%
price_direction_strategy,11-01-2005 00:00,32324.47426,-1.70%
price_direction_strategy,12-01-2005 00:00,31321.30954,-3.10%
price_direction_strategy,13-01-2005 00:00,32125.20333,2.57%
price_direction_strategy,14-01-2005 00:00,32008.95304,-0.36%
price_direction_strategy,17-01-2005 00:00,32089.16606,0.25%
price_direction_strategy,18-01-2005 00:00,32576.87925,1.52%
price_direction_strategy,19-01-2005 00:00,32512.34541,-0.20%
price_direction_strategy,20-01-2005 00:00,32036.0828,-1.46%
price_direction_strategy,24-01-2005 00:00,30944.46051,-3.41%
price_direction_strategy,25-01-2005 00:00,31125.07719,0.58%
price_direction_strategy,27-01-2005 00:00,32042.78403,2.95%
price_direction_strategy,28-01-2005 00:00,32460.35017,1.30%
price_direction_strategy,31-01-2005 00:00,33014.60765,1.71%
price_direction_strategy,01-02-2005 00:00,33113.37822,0.30%
price_direction_strategy,02-02-2005 00:00,33557.77727,1.34%
price_direction_strategy,03-02-2005 00:00,34198.05437,1.91%
price_direction_strategy,04-02-2005 00:00,34259.34243,0.18%
price_direction_strategy,07-02-2005 00:00,34142.1845,-0.34%
price_direction_strategy,08-02-2005 00:00,34406.00637,0.77%
price_direction_strategy,09-02-2005 00:00,34688.9098,0.82%
price_direction_strategy,10-02-2005 00:00,34620.17496,-0.20%
price_direction_strategy,11-02-2005 00:00,34982.72978,1.05%
price_direction_strategy,14-02-2005 00:00,35151.86103,0.48%
price_direction_strategy,15-02-2005 00:00,35094.66633,-0.16%
price_direction_strategy,16-02-2005 00:00,35071.32116,-0.07%
price_direction_strategy,17-02-2005 00:00,34846.20488,-0.64%
price_direction_strategy,18-02-2005 00:00,35446.94668,1.72%
price_direction_strategy,21-02-2005 00:00,34991.21321,-1.29%
price_direction_strategy,22-02-2005 00:00,35035.53999,0.13%
price_direction_strategy,23-02-2005 00:00,35274.00254,0.68%
price_direction_strategy,24-02-2005 00:00,35485.44374,0.60%
price_direction_strategy,25-02-2005 00:00,35216.00073,-0.76%
price_direction_strategy,28-02-2005 00:00,35806.61119,1.68%
price_direction_strategy,01-03-2005 00:00,35829.38598,0.06%
price_direction_strategy,02-03-2005 00:00,36380.93539,1.54%
price_direction_strategy,03-03-2005 00:00,36900.65632,1.43%
price_direction_strategy,04-03-2005 00:00,36987.1564,0.23%
price_direction_strategy,07-03-2005 00:00,37184.30829,0.53%
price_direction_strategy,08-03-2005 00:00,37705.01621,1.40%
price_direction_strategy,09-03-2005 00:00,37030.71143,-1.79%
price_direction_strategy,10-03-2005 00:00,37498.37195,1.26%
price_direction_strategy,11-03-2005 00:00,37753.24587,0.68%
price_direction_strategy,14-03-2005 00:00,37794.95927,0.11%
price_direction_strategy,15-03-2005 00:00,37740.65556,-0.14%
price_direction_strategy,16-03-2005 00:00,37930.93469,0.50%
price_direction_strategy,17-03-2005 00:00,37770.38352,-0.42%
price_direction_strategy,18-03-2005 00:00,37517.81782,-0.67%
price_direction_strategy,21-03-2005 00:00,37498.67811,-0.05%
price_direction_strategy,22-03-2005 00:00,37005.596,-1.31%
price_direction_strategy,23-03-2005 00:00,36283.49126,-1.95%
price_direction_strategy,24-03-2005 00:00,35717.67142,-1.56%
price_direction_strategy,28-03-2005 00:00,36297.56873,1.62%
price_direction_strategy,29-03-2005 00:00,35714.12258,-1.61%
price_direction_strategy,30-03-2005 00:00,36545.91467,2.33%
price_direction_strategy,31-03-2005 00:00,37403.43448,2.35%
price_direction_strategy,01-04-2005 00:00,37919.90602,1.38%
price_direction_strategy,04-04-2005 00:00,38706.4501,2.07%
price_direction_strategy,05-04-2005 00:00,38635.90525,-0.18%
price_direction_strategy,06-04-2005 00:00,38886.04296,0.65%
price_direction_strategy,07-04-2005 00:00,38921.2711,0.09%
price_direction_strategy,08-04-2005 00:00,38583.20304,-0.87%
price_direction_strategy,11-04-2005 00:00,38218.35012,-0.95%
price_direction_strategy,12-04-2005 00:00,38399.00754,0.47%
price_direction_strategy,13-04-2005 00:00,38396.79997,-0.01%
price_direction_strategy,15-04-2005 00:00,37657.7208,-1.92%
price_direction_strategy,18-04-2005 00:00,37323.66291,-0.89%
price_direction_strategy,19-04-2005 00:00,37462.07209,0.37%
price_direction_strategy,20-04-2005 00:00,37946.79368,1.29%
price_direction_strategy,21-04-2005 00:00,38480.36241,1.41%
price_direction_strategy,22-04-2005 00:00,39156.34391,1.76%
price_direction_strategy,25-04-2005 00:00,39202.16691,0.12%
price_direction_strategy,26-04-2005 00:00,39270.22835,0.17%
price_direction_strategy,27-04-2005 00:00,39312.86985,0.11%
price_direction_strategy,28-04-2005 00:00,39159.10494,-0.39%
price_direction_strategy,29-04-2005 00:00,38332.08604,-2.11%
price_direction_strategy,02-05-2005 00:00,38122.93444,-0.55%
price_direction_strategy,03-05-2005 00:00,38230.35202,0.28%
price_direction_strategy,04-05-2005 00:00,38404.07858,0.45%
price_direction_strategy,05-05-2005 00:00,38848.59546,1.16%
price_direction_strategy,06-05-2005 00:00,39211.87057,0.94%
price_direction_strategy,09-05-2005 00:00,39716.60412,1.29%
price_direction_strategy,10-05-2005 00:00,39455.9395,-0.66%
price_direction_strategy,11-05-2005 00:00,39669.41997,0.54%
price_direction_strategy,12-05-2005 00:00,39964.98554,0.75%
price_direction_strategy,13-05-2005 00:00,40536.73298,1.43%
price_direction_strategy,16-05-2005 00:00,40860.67496,0.80%
price_direction_strategy,17-05-2005 00:00,40331.62847,-1.29%
price_direction_strategy,18-05-2005 00:00,40165.61023,-0.41%
price_direction_strategy,19-05-2005 00:00,40367.01034,0.50%
price_direction_strategy,20-05-2005 00:00,40527.33434,0.40%
price_direction_strategy,23-05-2005 00:00,40761.20702,0.58%
price_direction_strategy,24-05-2005 00:00,40799.51173,0.09%
price_direction_strategy,25-05-2005 00:00,41397.0514,1.46%
price_direction_strategy,26-05-2005 00:00,41454.84444,0.14%
price_direction_strategy,27-05-2005 00:00,41374.838,-0.19%
price_direction_strategy,30-05-2005 00:00,41101.83577,-0.66%
price_direction_strategy,31-05-2005 00:00,41370.5861,0.65%
price_direction_strategy,01-06-2005 00:00,41622.08445,0.61%
price_direction_strategy,02-06-2005 00:00,41597.00618,-0.06%
price_direction_strategy,03-06-2005 00:00,41669.65543,0.17%
price_direction_strategy,06-06-2005 00:00,42212.16582,1.30%
price_direction_strategy,07-06-2005 00:00,42493.48266,0.67%
price_direction_strategy,08-06-2005 00:00,42588.25931,0.22%
price_direction_strategy,09-06-2005 00:00,42745.86544,0.37%
price_direction_strategy,10-06-2005 00:00,42532.51449,-0.50%
price_direction_strategy,13-06-2005 00:00,42192.23858,-0.80%
price_direction_strategy,14-06-2005 00:00,42403.53815,0.50%
price_direction_strategy,15-06-2005 00:00,42497.09595,0.22%
price_direction_strategy,16-06-2005 00:00,42032.85951,-1.09%
price_direction_strategy,17-06-2005 00:00,41362.66073,-1.59%
price_direction_strategy,20-06-2005 00:00,40961.33975,-0.97%
price_direction_strategy,21-06-2005 00:00,41258.79351,0.73%
price_direction_strategy,22-06-2005 00:00,41434.37023,0.43%
price_direction_strategy,23-06-2005 00:00,41630.81831,0.47%
price_direction_strategy,24-06-2005 00:00,41795.29304,0.40%
price_direction_strategy,27-06-2005 00:00,42103.02334,0.74%
price_direction_strategy,28-06-2005 00:00,41555.53507,-1.30%
price_direction_strategy,29-06-2005 00:00,42385.55308,2.00%
price_direction_strategy,30-06-2005 00:00,42522.05707,0.32%
price_direction_strategy,01-07-2005 00:00,42986.44148,1.09%
price_direction_strategy,04-07-2005 00:00,43479.18386,1.15%
price_direction_strategy,05-07-2005 00:00,43133.66926,-0.79%
price_direction_strategy,06-07-2005 00:00,43822.33018,1.60%
price_direction_strategy,07-07-2005 00:00,43262.60952,-1.28%
price_direction_strategy,08-07-2005 00:00,44048.73798,1.82%
price_direction_strategy,11-07-2005 00:00,44992.78249,2.14%
price_direction_strategy,12-07-2005 00:00,45339.96159,0.77%
price_direction_strategy,13-07-2005 00:00,45394.99917,0.12%
price_direction_strategy,14-07-2005 00:00,45018.10136,-0.83%
price_direction_strategy,15-07-2005 00:00,45713.78094,1.55%
price_direction_strategy,18-07-2005 00:00,46658.2585,2.07%
price_direction_strategy,19-07-2005 00:00,46998.63257,0.73%
price_direction_strategy,20-07-2005 00:00,47002.08422,0.01%
price_direction_strategy,21-07-2005 00:00,46939.42922,-0.13%
price_direction_strategy,22-07-2005 00:00,47649.55853,1.51%
price_direction_strategy,25-07-2005 00:00,48053.20851,0.85%
price_direction_strategy,26-07-2005 00:00,47856.34237,-0.41%
price_direction_strategy,27-07-2005 00:00,48150.75855,0.62%
price_direction_strategy,28-07-2005 00:00,77041.65495,60.00%
price_direction_strategy,29-07-2005 00:00,46229.50281,-39.99%
price_direction_strategy,01-08-2005 00:00,46611.25347,0.83%
price_direction_strategy,02-08-2005 00:00,46944.33426,0.71%
price_direction_strategy,03-08-2005 00:00,47016.07872,0.15%
price_direction_strategy,04-08-2005 00:00,47095.8082,0.17%
price_direction_strategy,05-08-2005 00:00,47120.0195,0.05%
price_direction_strategy,08-08-2005 00:00,46584.25765,-1.14%
price_direction_strategy,09-08-2005 00:00,46843.70912,0.56%
price_direction_strategy,10-08-2005 00:00,47850.09229,2.15%
price_direction_strategy,11-08-2005 00:00,48445.75814,1.24%
price_direction_strategy,12-08-2005 00:00,48436.86869,-0.02%
price_direction_strategy,16-08-2005 00:00,48906.29549,0.97%
price_direction_strategy,17-08-2005 00:00,49310.336,0.83%
price_direction_strategy,18-08-2005 00:00,48902.66994,-0.83%
price_direction_strategy,19-08-2005 00:00,49123.47764,0.45%
price_direction_strategy,22-08-2005 00:00,48693.80117,-0.87%
price_direction_strategy,23-08-2005 00:00,47742.48285,-1.95%
price_direction_strategy,24-08-2005 00:00,47081.30021,-1.38%
price_direction_strategy,25-08-2005 00:00,47595.41307,1.09%
price_direction_strategy,26-08-2005 00:00,48095.03613,1.05%
price_direction_strategy,29-08-2005 00:00,47573.19057,-1.09%
price_direction_strategy,30-08-2005 00:00,48194.67442,1.31%
price_direction_strategy,31-08-2005 00:00,48794.55612,1.24%
price_direction_strategy,01-09-2005 00:00,49095.48205,0.62%
price_direction_strategy,02-09-2005 00:00,49273.47482,0.36%
price_direction_strategy,05-09-2005 00:00,49502.19257,0.46%
price_direction_strategy,06-09-2005 00:00,49509.86443,0.02%
price_direction_strategy,08-09-2005 00:00,50005.58896,1.00%
price_direction_strategy,09-09-2005 00:00,49602.86827,-0.81%
price_direction_strategy,12-09-2005 00:00,50427.38832,1.66%
price_direction_strategy,13-09-2005 00:00,51095.7516,1.33%
price_direction_strategy,14-09-2005 00:00,50897.83785,-0.39%
price_direction_strategy,15-09-2005 00:00,51537.39582,1.26%
price_direction_strategy,16-09-2005 00:00,51707.21803,0.33%
price_direction_strategy,19-09-2005 00:00,52006.05612,0.58%
price_direction_strategy,20-09-2005 00:00,52248.84711,0.47%
price_direction_strategy,21-09-2005 00:00,50403.9083,-3.53%
price_direction_strategy,22-09-2005 00:00,47972.5074,-4.82%
price_direction_strategy,23-09-2005 00:00,48145.75382,0.36%
price_direction_strategy,26-09-2005 00:00,49725.11719,3.28%
